Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Insertion Sort,Repetitivo,5000,6187969,6187962,24751892,0,205633300,12
Insertion Sort,Repetitivo,5000,6222576,6222570,24890322,0,201680500,12
Insertion Sort,Repetitivo,5000,6244255,6244245,24977036,0,210608500,12
Insertion Sort,Repetitivo,5000,6173733,6173728,24694946,0,228995500,12
Insertion Sort,Repetitivo,5000,6301923,6301921,25207710,0,201533000,12
Insertion Sort,Repetitivo,5000,6328381,6328382,25313544,0,205077700,12
Insertion Sort,Repetitivo,5000,6335574,6335578,25342314,0,192792600,12
Insertion Sort,Repetitivo,5000,6315826,6315815,25263310,0,193050700,12
Insertion Sort,Repetitivo,5000,6339347,6339342,25357402,0,193341700,12
Insertion Sort,Repetitivo,5000,6273441,6273436,25093772,0,197832200,12
Insertion Sort,Repetitivo,5000,6243112,6243110,24972460,0,194642300,12
Insertion Sort,Repetitivo,5000,6290398,6290394,25161604,0,202576100,12
Insertion Sort,Repetitivo,5000,6232910,6232910,24931660,0,193104200,12
Insertion Sort,Repetitivo,5000,6335742,6335740,25342980,0,198993300,12
Insertion Sort,Repetitivo,5000,6213905,6213902,24855630,0,185086000,12
Insertion Sort,Repetitivo,5000,6271074,6271063,25084298,0,191383600,12
Insertion Sort,Repetitivo,5000,6294928,6294925,25179724,0,188022500,12
Insertion Sort,Repetitivo,5000,6140238,6140231,24560966,0,203690100,12
Insertion Sort,Repetitivo,5000,6238679,6238682,24954736,0,199958700,12
Insertion Sort,Repetitivo,5000,6347205,6347197,25388834,0,197499000,12
Insertion Sort,Repetitivo,5000,6307306,6307294,25229232,0,193463000,12
Insertion Sort,Repetitivo,5000,6229770,6229765,24919096,0,201416000,12
Insertion Sort,Repetitivo,5000,6299888,6299888,25199566,0,201956800,12
Insertion Sort,Repetitivo,5000,6276686,6276680,25106750,0,197253400,12
Insertion Sort,Repetitivo,5000,6239661,6239651,24958654,0,192238400,12
Insertion Sort,Repetitivo,5000,6165576,6165570,24662320,0,199225900,12
Insertion Sort,Repetitivo,5000,6228176,6228166,24912716,0,187659800,12
Insertion Sort,Repetitivo,5000,6196592,6196588,24786380,0,199685900,12
Insertion Sort,Repetitivo,5000,6208456,6208456,24833844,0,191319100,12
Selection Sort,Repetitivo,5000,12497500,4991,25014964,0,266240000,12
Selection Sort,Repetitivo,5000,12497500,4985,25014940,0,256012600,12
Selection Sort,Repetitivo,5000,12497500,4988,25014952,0,264673400,12
Selection Sort,Repetitivo,5000,12497500,4990,25014960,0,261594600,12
Selection Sort,Repetitivo,5000,12497500,4986,25014944,0,259997300,12
Selection Sort,Repetitivo,5000,12497500,4984,25014936,0,279046900,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,254168100,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,258479000,12
Selection Sort,Repetitivo,5000,12497500,4990,25014960,0,270650100,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,247333000,12
Selection Sort,Repetitivo,5000,12497500,4991,25014964,0,265317800,12
Selection Sort,Repetitivo,5000,12497500,4989,25014956,0,256663100,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,256914100,12
Selection Sort,Repetitivo,5000,12497500,4986,25014944,0,260026300,12
Selection Sort,Repetitivo,5000,12497500,4990,25014960,0,254829000,12
Selection Sort,Repetitivo,5000,12497500,4988,25014952,0,256906800,12
Selection Sort,Repetitivo,5000,12497500,4991,25014964,0,256742200,12
Selection Sort,Repetitivo,5000,12497500,4988,25014952,0,258636800,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,268130400,12
Selection Sort,Repetitivo,5000,12497500,4990,25014960,0,243912300,12
Selection Sort,Repetitivo,5000,12497500,4985,25014940,0,241711500,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,249670700,12
Selection Sort,Repetitivo,5000,12497500,4986,25014944,0,245765700,12
Selection Sort,Repetitivo,5000,12497500,4989,25014956,0,250598400,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,248892400,12
Selection Sort,Repetitivo,5000,12497500,4988,25014952,0,263005000,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,254852500,12
Selection Sort,Repetitivo,5000,12497500,4978,25014912,0,238935300,12
Selection Sort,Repetitivo,5000,12497500,4987,25014948,0,253891200,12
Selection Sort,Repetitivo,5000,12497500,4986,25014944,0,246243900,12
Merge Sort,Repetitivo,5000,55229,6579,185424,14,6913900,247232
Merge Sort,Repetitivo,5000,55224,6584,185424,14,12962400,247232
Merge Sort,Repetitivo,5000,55234,6574,185424,14,5577600,247232
Merge Sort,Repetitivo,5000,55234,6574,185424,14,5466900,247232
Merge Sort,Repetitivo,5000,55219,6589,185424,14,5655700,247232
Merge Sort,Repetitivo,5000,55224,6584,185424,14,8929300,247232
Merge Sort,Repetitivo,5000,55212,6596,185424,14,5422100,247232
Merge Sort,Repetitivo,5000,55237,6571,185424,14,8946400,247232
Merge Sort,Repetitivo,5000,55266,6542,185424,14,7520900,247232
Merge Sort,Repetitivo,5000,55194,6614,185424,14,7030700,247232
Merge Sort,Repetitivo,5000,55253,6555,185424,14,7266100,247232
Merge Sort,Repetitivo,5000,55223,6585,185424,14,5745300,247232
Merge Sort,Repetitivo,5000,55134,6674,185424,14,5724400,247232
Merge Sort,Repetitivo,5000,55191,6617,185424,14,10836100,247232
Merge Sort,Repetitivo,5000,55295,6513,185424,14,8725500,247232
Merge Sort,Repetitivo,5000,55227,6581,185424,14,5942900,247232
Merge Sort,Repetitivo,5000,55251,6557,185424,14,8979600,247232
Merge Sort,Repetitivo,5000,55173,6635,185424,14,7043600,247232
Merge Sort,Repetitivo,5000,55223,6585,185424,14,9089900,247232
Merge Sort,Repetitivo,5000,55196,6612,185424,14,6520300,247232
Merge Sort,Repetitivo,5000,55197,6611,185424,14,7010400,247232
Merge Sort,Repetitivo,5000,55206,6602,185424,14,5757600,247232
Merge Sort,Repetitivo,5000,55271,6537,185424,14,8881600,247232
Merge Sort,Repetitivo,5000,55254,6554,185424,14,5414000,247232
Merge Sort,Repetitivo,5000,55224,6584,185424,14,6921400,247232
Merge Sort,Repetitivo,5000,55156,6652,185424,14,9892400,247232
Merge Sort,Repetitivo,5000,55271,6537,185424,14,5929900,247232
Merge Sort,Repetitivo,5000,55213,6595,185424,14,7342700,247232
Merge Sort,Repetitivo,5000,55343,6465,185424,14,7442800,247232
Merge Sort,Repetitivo,5000,55179,6629,185424,14,5943700,247232
Heap Sort,Repetitivo,5000,107785,57130,444090,0,7499200,12
Heap Sort,Repetitivo,5000,107746,57112,443940,0,7085300,12
Heap Sort,Repetitivo,5000,107708,57100,443816,0,6834100,12
Heap Sort,Repetitivo,5000,107600,57059,443436,0,6593500,12
Heap Sort,Repetitivo,5000,107739,57175,444178,0,6893900,12
Heap Sort,Repetitivo,5000,107739,57116,443942,0,4815800,12
Heap Sort,Repetitivo,5000,107607,57020,443294,0,5911400,12
Heap Sort,Repetitivo,5000,107692,57107,443812,0,6790000,12
Heap Sort,Repetitivo,5000,107688,57120,443856,0,5385000,12
Heap Sort,Repetitivo,5000,107725,57148,444042,0,4799700,12
Heap Sort,Repetitivo,5000,107755,57153,444122,0,4876700,12
Heap Sort,Repetitivo,5000,107631,57014,443318,0,6089600,12
Heap Sort,Repetitivo,5000,107603,57076,443510,0,4792700,12
Heap Sort,Repetitivo,5000,107814,57190,444388,0,4947300,12
Heap Sort,Repetitivo,5000,107604,57015,443268,0,4614700,12
Heap Sort,Repetitivo,5000,107697,57065,443654,0,5037700,12
Heap Sort,Repetitivo,5000,107680,57039,443516,0,6073700,12
Heap Sort,Repetitivo,5000,107670,57079,443656,0,5954800,12
Heap Sort,Repetitivo,5000,107638,57013,443328,0,5951400,12
Heap Sort,Repetitivo,5000,107601,57011,443246,0,4577500,12
Heap Sort,Repetitivo,5000,107566,57024,443228,0,4626700,12
Heap Sort,Repetitivo,5000,107718,57051,443640,0,5934000,12
Heap Sort,Repetitivo,5000,107753,57104,443922,0,7061400,12
Heap Sort,Repetitivo,5000,107634,57024,443364,0,5245200,12
Heap Sort,Repetitivo,5000,107619,56986,443182,0,5095800,12
Heap Sort,Repetitivo,5000,107659,57106,443742,0,5120300,12
Heap Sort,Repetitivo,5000,107731,57091,443826,0,4853200,12
Heap Sort,Repetitivo,5000,107596,57025,443292,0,5629300,12
Heap Sort,Repetitivo,5000,107750,57078,443812,0,4865200,12
Heap Sort,Repetitivo,5000,107673,57060,443586,0,5949700,12
Shell Sort,Repetitivo,5000,97207,85374,393064,0,4054200,16
Shell Sort,Repetitivo,5000,95484,83691,386214,0,6299600,16
Shell Sort,Repetitivo,5000,96042,84595,388580,0,6456000,16
Shell Sort,Repetitivo,5000,100058,88542,404574,0,6261100,16
Shell Sort,Repetitivo,5000,98223,86435,397220,0,5251100,16
Shell Sort,Repetitivo,5000,91787,79967,371478,0,4986100,16
Shell Sort,Repetitivo,5000,97170,85670,392940,0,4013600,16
Shell Sort,Repetitivo,5000,95907,84033,387878,0,6606700,16
Shell Sort,Repetitivo,5000,90444,78268,366032,0,3754800,16
Shell Sort,Repetitivo,5000,93353,81583,377674,0,4937300,16
Shell Sort,Repetitivo,5000,94399,82959,382162,0,4918800,16
Shell Sort,Repetitivo,5000,92929,81297,376044,0,3966100,16
Shell Sort,Repetitivo,5000,94189,82409,381028,0,4160300,16
Shell Sort,Repetitivo,5000,99144,87503,400736,0,4019300,16
Shell Sort,Repetitivo,5000,92304,80555,373486,0,6996200,16
Shell Sort,Repetitivo,5000,97840,86153,395628,0,5915200,16
Shell Sort,Repetitivo,5000,96715,85132,391098,0,5126700,16
Shell Sort,Repetitivo,5000,98057,86385,396466,0,5891800,16
Shell Sort,Repetitivo,5000,96438,84658,390088,0,4043100,16
Shell Sort,Repetitivo,5000,91349,79206,369588,0,3866200,16
Shell Sort,Repetitivo,5000,94807,83134,383620,0,3921300,16
Shell Sort,Repetitivo,5000,89665,77724,362972,0,3859500,16
Shell Sort,Repetitivo,5000,95220,83474,385330,0,4057800,16
Shell Sort,Repetitivo,5000,98390,86521,397814,0,4923100,16
Shell Sort,Repetitivo,5000,96022,84153,388324,0,4461800,16
Shell Sort,Repetitivo,5000,92307,80545,373586,0,5824300,16
Shell Sort,Repetitivo,5000,91871,79891,371758,0,4941000,16
Shell Sort,Repetitivo,5000,91814,79997,371558,0,4830300,16
Shell Sort,Repetitivo,5000,96100,84298,388662,0,5841400,16
Shell Sort,Repetitivo,5000,93767,82013,379334,0,3926200,16
Quick Sort,Repetitivo,5000,73896,47632,342380,30,2885900,360
Quick Sort,Repetitivo,5000,74972,46103,338420,33,4278800,396
Quick Sort,Repetitivo,5000,71035,44962,325977,28,3954400,336
Quick Sort,Repetitivo,5000,70788,45976,329544,30,2733200,360
Quick Sort,Repetitivo,5000,77775,49232,356525,33,3000500,396
Quick Sort,Repetitivo,5000,74988,52120,362517,28,2913100,336
Quick Sort,Repetitivo,5000,71760,43325,320868,31,3541300,372
Quick Sort,Repetitivo,5000,73290,43750,325629,30,2802600,360
Quick Sort,Repetitivo,5000,71391,45572,329111,29,3857000,348
Quick Sort,Repetitivo,5000,72382,45074,329107,28,3420100,336
Quick Sort,Repetitivo,5000,73541,45041,331295,31,2768800,372
Quick Sort,Repetitivo,5000,71301,49722,345533,27,3741900,324
Quick Sort,Repetitivo,5000,73692,49443,349211,32,2991100,384
Quick Sort,Repetitivo,5000,72111,46728,335191,30,2985100,360
Quick Sort,Repetitivo,5000,77081,47830,349536,33,3010500,396
Quick Sort,Repetitivo,5000,70210,46908,332102,26,3500300,312
Quick Sort,Repetitivo,5000,71755,44121,324043,29,3417500,348
Quick Sort,Repetitivo,5000,74761,43227,326489,30,3557600,360
Quick Sort,Repetitivo,5000,73725,46961,339354,30,3673800,360
Quick Sort,Repetitivo,5000,77208,46382,344004,31,3470000,372
Quick Sort,Repetitivo,5000,70540,44629,323637,31,3589300,372
Quick Sort,Repetitivo,5000,69272,48224,335493,29,3536600,348
Quick Sort,Repetitivo,5000,73935,45889,335477,32,3662600,384
Quick Sort,Repetitivo,5000,71487,49511,345078,31,3614600,372
Quick Sort,Repetitivo,5000,72217,44796,327675,32,3457000,384
Quick Sort,Repetitivo,5000,71205,49651,345068,28,3765900,336
Quick Sort,Repetitivo,5000,80526,54274,382200,32,4670100,384
Quick Sort,Repetitivo,5000,70645,47596,335721,28,4052800,336
Quick Sort,Repetitivo,5000,74438,46684,339670,29,3317000,348
Quick Sort,Repetitivo,5000,74911,47055,342104,30,3597200,360
Quick Random,Repetitivo,5000,75363,52735,365731,35,4583300,420
Quick Random,Repetitivo,5000,73023,50977,353995,31,5583300,372
Quick Random,Repetitivo,5000,76569,48955,353007,34,4379500,408
Quick Random,Repetitivo,5000,70453,49178,341661,28,3957900,336
Quick Random,Repetitivo,5000,71384,49792,345997,28,3132400,336
Quick Random,Repetitivo,5000,71000,49294,343231,31,3816700,372
Quick Random,Repetitivo,5000,72285,51308,353857,27,3611200,324
Quick Random,Repetitivo,5000,73508,51456,356888,29,4083100,348
Quick Random,Repetitivo,5000,81481,56095,391396,35,5008400,420
Quick Random,Repetitivo,5000,73828,54071,367987,29,4579600,348
Quick Random,Repetitivo,5000,76303,54365,374123,30,3417500,360
Quick Random,Repetitivo,5000,76440,53452,370741,35,3150800,420
Quick Random,Repetitivo,5000,75959,53969,371857,31,4184800,372
Quick Random,Repetitivo,5000,74019,54814,371350,31,3321200,372
Quick Random,Repetitivo,5000,75282,49920,354307,30,4055800,360
Quick Random,Repetitivo,5000,69989,47490,333994,29,3071600,348
Quick Random,Repetitivo,5000,74663,54812,372634,31,4727100,372
Quick Random,Repetitivo,5000,82001,60302,409268,33,4053000,396
Quick Random,Repetitivo,5000,75738,50409,357154,33,3029000,396
Quick Random,Repetitivo,5000,70871,48963,341639,30,4324200,360
Quick Random,Repetitivo,5000,80054,49257,361187,31,3265100,372
Quick Random,Repetitivo,5000,73471,49827,350295,30,4405700,360
Quick Random,Repetitivo,5000,74479,48979,348927,32,3102700,384
Quick Random,Repetitivo,5000,71164,51707,353215,30,3467900,360
Quick Random,Repetitivo,5000,74788,51318,358908,30,4048500,360
Quick Random,Repetitivo,5000,80035,52032,372263,30,3104500,360
Quick Random,Repetitivo,5000,75227,50359,355938,37,4089900,444
Quick Random,Repetitivo,5000,72361,47093,337142,31,3865800,372
Quick Random,Repetitivo,5000,75067,47136,342731,30,3938600,360
Quick Random,Repetitivo,5000,74801,52769,364728,32,3251600,384
Bubble Sort,Gaussiano,5000,12496972,6305720,50216824,0,510798800,13
Bubble Sort,Gaussiano,5000,12492747,6099296,49382678,0,514841600,13
Bubble Sort,Gaussiano,5000,12492349,6200202,49785506,0,505159800,13
Bubble Sort,Gaussiano,5000,12497175,6354223,50411242,0,493324000,13
Bubble Sort,Gaussiano,5000,12467854,6225159,49836344,0,641731500,13
Bubble Sort,Gaussiano,5000,12496225,6188070,49744730,0,488304100,13
Bubble Sort,Gaussiano,5000,12496419,6188557,49747066,0,493183400,13
Bubble Sort,Gaussiano,5000,12494419,6240844,49952214,0,504930100,13
Bubble Sort,Gaussiano,5000,12492844,6177632,49696216,0,515374200,13
Bubble Sort,Gaussiano,5000,12496597,6222347,49882582,0,489484300,13
Bubble Sort,Gaussiano,5000,12488047,6214490,49834054,0,498876300,13
Bubble Sort,Gaussiano,5000,12493759,6215534,49849654,0,476133700,13
Bubble Sort,Gaussiano,5000,12494799,6382906,50521222,0,478627500,13
Bubble Sort,Gaussiano,5000,12492450,6255881,50008424,0,490259600,13
Bubble Sort,Gaussiano,5000,12494497,6302286,50198138,0,485763000,13
Bubble Sort,Gaussiano,5000,12496324,6205877,49816156,0,476445300,13
Bubble Sort,Gaussiano,5000,12494179,6204110,49804798,0,488636600,13
Bubble Sort,Gaussiano,5000,12486474,6167995,49644928,0,477311600,13
Bubble Sort,Gaussiano,5000,12490479,6238198,49933750,0,485161300,13
Bubble Sort,Gaussiano,5000,12488047,6321624,50262590,0,485181300,13
Bubble Sort,Gaussiano,5000,12496419,6221268,49877910,0,503077100,13
Bubble Sort,Gaussiano,5000,12497329,6302630,50205178,0,668459200,13
Bubble Sort,Gaussiano,5000,12496275,6205731,49815474,0,576573200,13
Bubble Sort,Gaussiano,5000,12484134,6193875,49743768,0,580928800,13
Bubble Sort,Gaussiano,5000,12487909,6235871,49919302,0,495449700,13
Bubble Sort,Gaussiano,5000,12489874,6310635,50222288,0,511325800,13
Bubble Sort,Gaussiano,5000,12494097,6219490,49866154,0,497629800,13
Bubble Sort,Gaussiano,5000,12489874,6279897,50099336,0,497524000,13
Bubble Sort,Gaussiano,5000,12495484,6327311,50300212,0,502846000,13
Bubble Sort,Gaussiano,5000,12489997,6217091,49848358,0,497167100,13
Insertion Sort,Gaussiano,5000,6305865,6305857,25223466,0,240969000,12
Insertion Sort,Gaussiano,5000,6297398,6297397,25189604,0,196394500,12
Insertion Sort,Gaussiano,5000,6244009,6244015,24976056,0,210035100,12
Insertion Sort,Gaussiano,5000,6242623,6242628,24970514,0,208567600,12
Insertion Sort,Gaussiano,5000,6266816,6266822,25067290,0,213128000,12
Insertion Sort,Gaussiano,5000,6287676,6287678,25150720,0,207021800,12
Insertion Sort,Gaussiano,5000,6370672,6370669,25482702,0,201178500,12
Insertion Sort,Gaussiano,5000,6262655,6262661,25050646,0,201412300,12
Insertion Sort,Gaussiano,5000,6181746,6181745,24726998,0,188628300,12
Insertion Sort,Gaussiano,5000,6257073,6257075,25028314,0,206831800,12
Insertion Sort,Gaussiano,5000,6359176,6359179,25436720,0,200138300,12
Insertion Sort,Gaussiano,5000,6208750,6208752,24835026,0,200469400,12
Insertion Sort,Gaussiano,5000,6219952,6219948,24879826,0,195943500,12
Insertion Sort,Gaussiano,5000,6340457,6340453,25361838,0,190484300,12
Insertion Sort,Gaussiano,5000,6164623,6164625,24658512,0,197114200,12
Insertion Sort,Gaussiano,5000,6247349,6247344,24989410,0,204129200,12
Insertion Sort,Gaussiano,5000,6229700,6229701,24918818,0,198379900,12
Insertion Sort,Gaussiano,5000,6216561,6216566,24866270,0,203958100,12
Insertion Sort,Gaussiano,5000,6289145,6289144,25156594,0,187354900,12
Insertion Sort,Gaussiano,5000,6217974,6217975,24871912,0,188188100,12
Insertion Sort,Gaussiano,5000,6276976,6276973,25107916,0,204724000,12
Insertion Sort,Gaussiano,5000,6188830,6188828,24755338,0,199851900,12
Insertion Sort,Gaussiano,5000,6257752,6257757,25031024,0,201095000,12
Insertion Sort,Gaussiano,5000,6261837,6261835,25047366,0,194274600,12
Insertion Sort,Gaussiano,5000,6171497,6171501,24686012,0,198070400,12
Insertion Sort,Gaussiano,5000,6194763,6194762,24779070,0,187502200,12
Insertion Sort,Gaussiano,5000,6279148,6279148,25116606,0,202498000,12
Insertion Sort,Gaussiano,5000,6184890,6184886,24739574,0,201155100,12
Insertion Sort,Gaussiano,5000,6337111,6337112,25348460,0,196272000,12
Insertion Sort,Gaussiano,5000,6349575,6349581,25398320,0,198850800,12
Selection Sort,Gaussiano,5000,12497500,4992,25014968,0,257194000,12
Selection Sort,Gaussiano,5000,12497500,4989,25014956,0,246173000,12
Selection Sort,Gaussiano,5000,12497500,4993,25014972,0,270983500,12
Selection Sort,Gaussiano,5000,12497500,4992,25014968,0,287177300,12
Selection Sort,Gaussiano,5000,12497500,4990,25014960,0,260471100,12
Selection Sort,Gaussiano,5000,12497500,4986,25014944,0,256656900,12
Selection Sort,Gaussiano,5000,12497500,4985,25014940,0,258364700,12
Selection Sort,Gaussiano,5000,12497500,4992,25014968,0,260726500,12
Selection Sort,Gaussiano,5000,12497500,4994,25014976,0,265475200,12
Selection Sort,Gaussiano,5000,12497500,4995,25014980,0,247347200,12
Selection Sort,Gaussiano,5000,12497500,4993,25014972,0,263270700,12
Selection Sort,Gaussiano,5000,12497500,4989,25014956,0,248969200,12
Selection Sort,Gaussiano,5000,12497500,4991,25014964,0,267850300,12
Selection Sort,Gaussiano,5000,12497500,4986,25014944,0,247770800,12
Selection Sort,Gaussiano,5000,12497500,4988,25014952,0,254352000,12
Selection Sort,Gaussiano,5000,12497500,4993,25014972,0,262764100,12
Selection Sort,Gaussiano,5000,12497500,4992,25014968,0,242285000,12
Selection Sort,Gaussiano,5000,12497500,4989,25014956,0,255902900,12
Selection Sort,Gaussiano,5000,12497500,4982,25014928,0,256600600,12
Selection Sort,Gaussiano,5000,12497500,4995,25014980,0,248707500,12
